name,colors,color_pairs,game_played_wr,opening_hand_wr,game_in_hand_wr
Jump Scare,W,"WU,WG,WB,WR",0.5305044790193305,0.5243676742751388,0.5388104185564339
"Kona, Rescue Beastie",G,"RG,WG,BG,UG",0.49886480908152736,0.4864864864864865,0.5024206562668101
Lionheart Glimmer,W,"WU,WG,WB,WR",0.5174915523752733,0.5013123359580053,0.5208108108108108
Living Phone,W,"WU,WG,WB,WR",0.4946169772256729,0.45982694684796044,0.4669282511210762
Manifest Dread,G,"RG,WG,BG,UG",0.5284176153914041,0.5314091680814941,0.5345060893098782
Moldering Gym // Weight Room,G,"RG,WG,BG,UG",0.514668652271035,0.5252568493150684,0.5144286263947672
Monstrous Emergence,G,"RG,WG,BG,UG",0.5274353186317069,0.5362169584620666,0.535268768428215
Omnivorous Flytrap,G,"RG,WG,BG,UG",0.5327903091060986,0.515451174289246,0.5220667384284177
Optimistic Scavenger,W,"WU,WG,WB,WR",0.5366055588409225,0.603967168262654,0.551649707061363
Orphans of the Wheat,W,"WU,WG,WB,WR",0.5255256975878072,0.5301764159702879,0.5152284263959391
Overgrown Zealot,G,"RG,WG,BG,UG",0.5184451051646295,0.5626134301270418,0.5269850240180842
Overlord of the Hauntwoods,G,"RG,WG,BG,UG",0.5321637426900585,0.5310734463276836,0.5399768250289687
Overlord of the Mistmoors,W,"WU,WG,WB,WR",0.5802205620775525,0.6972111553784861,0.691470054446461
Patched Plaything,W,"WU,WG,WB,WR",0.5276360899740781,0.5192776964372865,0.5103661226290251
Patchwork Beastie,G,"RG,WG,BG,UG",0.5222979250541964,0.5495726495726496,0.5330188679245284
Possessed Goat,W,"WU,WG,WB,WR",0.5068021041175403,0.5085255767301906,0.4983357108892059
Reluctant Role Model,W,"WU,WG,WB,WR",0.5362339115836597,0.6037008481110254,0.5536097212294496
Rootwise Survivor,G,"RG,WG,BG,UG",0.5272090307512651,0.5282472235634958,0.5363465944594876
Savior of the Small,W,"WU,WG,WB,WR",0.5187839468919735,0.5042016806722689,0.5076297049847406
Say Its Name,G,"RG,WG,BG,UG",0.5234015548151674,0.5085214187010594,0.5223695111847556
Seized from Slumber,W,"WU,WG,WB,WR",0.5278876668260661,0.525323275862069,0.5423103527784182
Shardmage's Rescue,W,"WU,WG,WB,WR",0.5338800530152419,0.5512422360248447,0.5475874280655157
Sheltered by Ghosts,W,"WU,WG,WB,WR",0.5541712663617726,0.5879807692307693,0.6071942446043166
Shepherding Spirits,W,"WU,WG,WB,WR",0.5108354719133162,0.4840201850294365,0.5002805311389564
Slavering Branchsnapper,G,"RG,WG,BG,UG",0.5213776722090261,0.5039923347173427,0.514978601997147
Spineseeker Centipede,G,"RG,WG,BG,UG",0.5279539631200907,0.5349537037037037,0.5331756102806754
Splitskin Doll,W,"WU,WG,WB,WR",0.5372160653933821,0.544066317626527,0.5436756102481339
Split Up,W,"WU,WG,WB,WR",0.5354037267080746,0.5349428208386277,0.5543595263724435
Surgical Suite // Hospital Room,W,"WU,WG,WB,WR",0.5317786922725194,0.519409513395298,0.5300887077439463
The Wandering Rescuer,W,"WU,WG,WB,WR",0.5293200249532127,0.6,0.5563725490196079
Threats Around Every Corner,G,"RG,WG,BG,UG",0.5156374238006891,0.5384615384615384,0.5367151472153245
"Toby, Beastie Befriender",W,"WU,WG,WB,WR",0.5462105462105462,0.6259711431742508,0.5983527131782945
Trapped in the Screen,W,"WU,WG,WB,WR",0.5353574926542606,0.5347315759091784,0.5568439626922107
Twitching Doll,G,"RG,WG,BG,UG",0.5356060606060606,0.6237322515212982,0.5775047258979206
"Tyvar, the Pummeler",G,"RG,WG,BG,UG",0.5498037291462218,0.6036505867014341,0.6168511685116851
Under the Skin,G,"RG,WG,BG,UG",0.5393642305407012,0.5551663747810858,0.5648447914682918
Unidentified Hovership,W,"WU,WG,WB,WR",0.5438264414676762,0.5963382737576286,0.6024682124158564
Unsettling Twins,W,"WU,WG,WB,WR",0.5289296836584166,0.5425692695214106,0.5434136678771871
Unwanted Remake,W,"WU,WG,WB,WR",0.4952741020793951,0.45296671490593343,0.46835443037974683
Valgavoth's Onslaught,G,"RG,WG,BG,UG",0.565233715036606,0.6097285067873304,0.6351744186046512
Veteran Survivor,W,"WU,WG,WB,WR",0.5352945172905768,0.591337099811676,0.5477967306325515
Walk-In Closet // Forgotten Cellar,G,"RG,WG,BG,UG",0.5197132616487455,0.5405405405405406,0.5648148148148148
Wary Watchdog,G,"RG,WG,BG,UG",0.5305848890051329,0.5436458146621258,0.5385471036194062
Wickerfolk Thresher,G,"RG,WG,BG,UG",0.5135397457051344,0.501516070345664,0.507808564231738
