name,colors,color_pairs,game_played_wr,opening_hand_wr,game_in_hand_wr
Frantic Strength,G,"RG,WG,BG,UG",0.5266022256518561,0.5030456852791878,0.5383871591568362
Get Out,U,"WU,UB,UG,UR",0.5519364226550257,0.5372179184910745,0.5621340273259596
Ghostly Keybearer,U,"WU,UB,UG,UR",0.5249431387414708,0.5110294117647058,0.5338230269900922
Glimmerburst,U,"WU,UB,UG,UR",0.5579911007367423,0.5522210184182015,0.5763497846969196
Grasping Longneck,G,"RG,WG,BG,UG",0.5428782486065409,0.5231517509727627,0.543908258292927
Greenhouse // Rickety Gazebo,G,"RG,WG,BG,UG",0.49612403100775193,0.465592972181552,0.49633802816901407
Hauntwoods Shrieker,G,"RG,WG,BG,UG",0.5516372795969773,0.5817267393126572,0.57535607817158
Hedge Shredder,G,"RG,WG,BG,UG",0.5368192716063478,0.5415472779369628,0.5518259935553169
Horrid Vigor,G,"RG,WG,BG,UG",0.5375610933445967,0.5296153846153846,0.5503149260290024
House Cartographer,G,"RG,WG,BG,UG",0.5507861708580227,0.5723896663078579,0.5585222319093287
Insidious Fungus,G,"RG,WG,BG,UG",0.5651330024182258,0.5736813485589994,0.5831393657259237
"Kona, Rescue Beastie",G,"RG,WG,BG,UG",0.526029526029526,0.5045662100456622,0.509864094695309
Manifest Dread,G,"RG,WG,BG,UG",0.5594264711663194,0.5664713835060838,0.5715371716042482
Marina Vendrell's Grimoire,U,"WU,UB,UG,UR",0.4945054945054945,0.25,0.4222222222222222
Meat Locker // Drowned Diner,U,"WU,UB,UG,UR",0.5370867020339447,0.4933142311365807,0.5427542754275427
Mirror Room // Fractured Realm,U,"WU,UB,UG,UR",0.5241050119331743,0.43796711509715996,0.5233841303205465
Moldering Gym // Weight Room,G,"RG,WG,BG,UG",0.5407063258490129,0.5384980988593155,0.5457243763149985
Monstrous Emergence,G,"RG,WG,BG,UG",0.5626010088642931,0.5573000733675715,0.5796222636366165
Omnivorous Flytrap,G,"RG,WG,BG,UG",0.568220301220925,0.5602690118986032,0.5881422924901186
Overgrown Zealot,G,"RG,WG,BG,UG",0.5501679617250856,0.5864303411473223,0.5651519949335022
Overlord of the Floodpits,U,"WU,UB,UG,UR",0.5873398643556895,0.6320836965998257,0.6347649644910383
Overlord of the Hauntwoods,G,"RG,WG,BG,UG",0.5420974889217134,0.5736434108527132,0.5749690210656754
Paranormal Analyst,U,"WU,UB,UG,UR",0.5585659691875311,0.5823765786452354,0.577542406003283
Patchwork Beastie,G,"RG,WG,BG,UG",0.5689892132772479,0.5877277085330777,0.5757400999615533
Piranha Fly,U,"WU,UB,UG,UR",0.5338973274370313,0.5317391304347826,0.5362045760430686
Rootwise Survivor,G,"RG,WG,BG,UG",0.5402322831907643,0.5271493212669683,0.5501222493887531
Say Its Name,G,"RG,WG,BG,UG",0.5443255593005633,0.5285564579512706,0.5460281340504758
Scrabbling Skullcrab,U,"WU,UB,UG,UR",0.4838282579912994,0.4657534246575342,0.48113998323554064
Silent Hallcreeper,U,"WU,UB,UG,UR",0.5644310474755087,0.6265471617584294,0.6014541765302671
Slavering Branchsnapper,G,"RG,WG,BG,UG",0.5554134136017308,0.5286381915009238,0.5527186360166256
Spineseeker Centipede,G,"RG,WG,BG,UG",0.5606084263668775,0.5657408775299158,0.5801333842583072
Stalked Researcher,U,"WU,UB,UG,UR",0.5335772276235341,0.5261780104712042,0.5363825363825364
"Stay Hidden, Stay Silent",U,"WU,UB,UG,UR",0.570561224489796,0.5779747596153846,0.6014269969255758
The Mindskinner,U,"WU,UB,UG,UR",0.5437900518767165,0.5376838235294118,0.5589655172413793
The Tale of Tamiyo,U,"WU,UB,UG,UR",0.48148148148148145,0.5490196078431373,0.464
Threats Around Every Corner,G,"RG,WG,BG,UG",0.561869245517561,0.6055636540330418,0.5983610462623279
Tunnel Surveyor,U,"WU,UB,UG,UR",0.5393830942343272,0.5341745531019979,0.546934534118462
Twist Reality,U,"WU,UB,UG,UR",0.5554308555615344,0.538859616108393,0.5697723738159197
Twitching Doll,G,"RG,WG,BG,UG",0.5674912834135812,0.6088154269972452,0.5983965014577259
"Tyvar, the Pummeler",G,"RG,WG,BG,UG",0.6069767441860465,0.6583101207056639,0.6670106639146887
Unable to Scream,U,"WU,UB,UG,UR",0.5606064284327054,0.5601680432925092,0.5804708501914356
Under the Skin,G,"RG,WG,BG,UG",0.5753369453275422,0.5926261319534282,0.6133320007995203
Underwater Tunnel // Slimy Aquarium,U,"WU,UB,UG,UR",0.542999467401861,0.5201785714285714,0.542239546420978
Unnerving Grasp,U,"WU,UB,UG,UR",0.5811023312497543,0.6061971830985915,0.6241234221598878
Unwilling Vessel,U,"WU,UB,UG,UR",0.527865329512894,0.505303351718286,0.52047256837676
Valgavoth's Onslaught,G,"RG,WG,BG,UG",0.5945519418141897,0.6671838634600465,0.6759868421052632
Vanish from Sight,U,"WU,UB,UG,UR",0.5711078490631206,0.568830242510699,0.5920462046204621
Walk-In Closet // Forgotten Cellar,G,"RG,WG,BG,UG",0.4707631318136769,0.42948717948717946,0.4636752136752137
Wary Watchdog,G,"RG,WG,BG,UG",0.5577555232780369,0.5570004334633724,0.5619677669082975
Wickerfolk Thresher,G,"RG,WG,BG,UG",0.5573521980798383,0.5480955455132344,0.5594855305466238
